load_unit_is_oneway,load_unit_is_special,load_unit_weight,load_unit_x_dim,load_unit_y_dim,load_unit_z_dim,packaging_is_oneway,packaging_is_special,packaging_load_capacity,packaging_raw_material_name,packaging_weight,packaging_x_dim,packaging_y_dim,packaging_z_dim,packagings_per_load_unit,product_generic_family_name,product_is_dangerous_good,product_is_esp,product_kogr_number,product_module_number,product_name,product_number,product_quality_index,product_supplier_number,product_weight,product_x_dim,product_y_dim,product_zdim,products_per_packaging
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,BRACKET_INFOTAINMENT,0,0,P6515_001,2304,ZB HALTER VSG G1X,9360548,8.412413216,19782610,3644.517692,147.946778,244.164978,354.869461,12
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,BOLT,0,0,P6411_007,2005,ZB KUGELBOLZEN SNAP LOCK,8064034,2.285359864,10195910,63.61620249,0,0,0,500
0,1,465,2000,1200,2010,0,1,750,STAHL,465,2000,1200,2010,1,FLOOR_PANEL_FRONT,0,0,P4100_002,131,LI BODENBLECH VORN,7380163,24.21248599,A160,79051.37053,0,0,0,50
0,1,230,1340,820,1450,0,1,1000,STAHL,230,1340,820,1450,1,COOLING_MODULE,0,0,P1711_001,40,LU KUEHLM  E9XH LLK105/E8X BT-30-66 400W,7810295,565.6781831,10755310,198563.7343,0,0,0,6
0,0,132,1220,835,995,0,1,20,EPP RG60,1.07,790,585,146,10,BRAKE_LIGHT_RAISED,0,0,P6325_001,2524,ZB HOCHGES.BREMSLEUCHTE SERIENVERGLASUNG,7230799,19.99051002,17708110,2655.195862,0,0,0,28
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,LIN_TANK_VENTILATION_VALVE,0,0,P1390_001,40,ZB TE-LEITUNG MIT SSP S55,7848455,11.33433277,14032710,802.3359006,0,0,0,30
0,1,278,2000,1600,1010,0,1,2000,STAHL,278,2000,1600,1010,1,HEEL_PLATE,0,0,P4100_002,131,SCHLIESSBLECH FERSENBLECH,7418635,53.63875089,18563110,41098.21199,154.18982,1460,130.863365,200
0,0,39,1220,820,140,0,1,5,EPP RG60,2.6,1200,800,150,7,SIDE_PANELING_FRONT,0,0,P5143_006,901,LI SEITENVERKLEIDUNG VORN LL SCHWARZ,7445175,3.970678653,60829010,3174.052181,0,0,0,9
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,SEAL_WINDOW_GUIDE_REAR,0,0,P5135_003,403,LI ABDICHTUNG SCHLIESSBLECH B-S OBEN TH,7181691,0.470072064,16720810,31.5564476,88.054199,63.776001,98.357666,1
0,0,39,1220,820,140,0,1,12,EPP RG60,2,795,595,190,8,REAR_LIGHT_SIDE_PANEL,0,1,P6321_001,2524,ZB LI HLK TEIL 1 ECE,7420449,72.22114233,14868910,15089.00095,336.352051,241.638672,148.390076,6
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,REINFORCEMENT_TRUNK_LID,0,0,P4100_011,603,LI VERSTAERKUNG SCHARNIER HKL,7300853,2.120651722,23310110,6582.856801,141.872803,227.991608,218.749024,27
0,0,25,1200,800,144,0,1,12,EPP RG60,1.5,595,395,190,16,EXTERIOR_MIRROR,0,0,P5116_002,402,ZB LI RSP AU CL RL BEH+MEM,7386557,72.78245726,13528910,13692.37248,238.2602255,204.9809122,226.2724555,3
0,0,39,1220,820,140,0,1,12,EPP RG60,2,790,585,205,8,REAR_LIGHT_SIDE_PANEL,0,0,P6321_001,2524,ZB RE HECKLEUCHTE SEITENWAND,7388948,117.895248,16295910,20332.04591,371.298096,233.873901,188.955078,4
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,CAP_PANELING,0,0,P5143_004,520,LI ABDECKKAPPE C-SAEULE SCHWARZ,7371567,0.787701537,12273713,31.79023275,30.343262,27.508117,30.642578,200
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,LIGHTING,0,0,P6331_001,2603,LED MODUL 3POLIG ORANGE/WEISS,9240798,3.294824228,18411610,47.72345698,0,0,0,250
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,C-PILLAR,0,0,P4100_019,151,ZB RE  C-SAEULE INNEN,7440072,5.389599357,,12966.01581,327.510742,196.473266,415.949768,270
0,1,140,1240,835,595,0,1,100,STAHL,140,1240,835,595,1,FILLER_FLAP,0,0,P5191_008,607,EINFUELLKLAPPE KUNSTSTOFF ROHTEIL,7387787,7.611110754,11884410,2818.742734,252.033447,81.189637,156.627594,144
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,PLATE_TRIM_PANEL_A_PILLAR,0,0,P5143_002,520,RE DEFOBLECH AP1,7429980,1.178082785,19454010,1431.622374,88.750733,81.838013,75.987793,75
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,COVER_WHEEL_ARCH_FRONT,0,0,P5171_010,309,LI ABDECKUNG RADHAUS VORNE VT GESCHL,7315729,6.460862662,19986210,10344.77171,399.417522,451.965149,576.400009,40
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,LINE_INTERIOR_HEAT_EXCHANGER,0,0,P6450_002,2003,ZB IWT B48 B58 R1234YF,9395469,75.41764153,19032410,12580.37132,824.694488,289.164902,278.817428,48
0,0,78,1240,835,500,0,0,1000,STAHL,78,1240,835,500,1,LINE_OIL_COOLER,0,0,P1722_002,40,ZB GETRIEBEOELLEITUNG VL F01N74 8HP,7590903,45.51593225,13742310,3021.557271,0,0,0,150
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,BULKHEAD_WALL_A_PILLAR,0,0,P4100_027,151,RE C-SCHOTT A-SAEULE,7330248,2.784938677,59347210,4884.180481,196.991761,96.724914,265.219177,240
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,AIR_CIRCULATION_BRAKE,0,0,P5174_001,302,ZB RE LUFTFUEHRUNG BREMSE RADHAUS,7465546,4.842256907,74850613,1870.197029,206.466766,148.522125,152.520615,280
0,0,79,1240,835,999,0,1,90,TIEFZIEHFOLIE ABS,7.5,1185,792,135,6,OUTPUT_SHAFT_FRONT,0,0,P3160_001,45,LU LI AW VOR TFR3000 / TTS3000  6MTT350,8643367,117.3360612,15540010,89988.70847,119.363562,570.403351,111.848579,8
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,BRACKET,0,0,P6450_002,37,SCHLAUCHHALTER (DM 11-13MM),7247495,0.147317852,53210310,31.72984514,31.1813072,34.06384827,33.09559575,750
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,TENSIONING_STRAP_TANK_MOUNTING,0,0,P1611_001,33,ZB SPANNBAND G12,7354282,7.347330288,10999010,7412.317621,670.0339719,753.5519403,200.817828,800
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,NUT,0,0,P5124_015,604,"SECHSKANTMUTTER AM12X1,5-8-ZNS3",9904016,0.384747482,12059310,316.1174361,31.28923185,31.8174307,31.96240541,500
0,0,25,1200,800,144,0,1,20,EPP RG60,1.2,790,590,95,14,DECORATIVE_TRIM_I_PANEL,0,0,P5145_003,710,ZB DEKORBLENDE DARK SILVER BFS LL,9321702,16.91383332,25891810,3399.891752,0,0,0,10
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,WSB_AUTOMATIC_TRANSMISSION,0,0,P2414_001,46,WSB OELWANNE 8HP45 N55/N20,7644617,1.527677764,13918710,518.6525732,352.058375,21.5713749,85.73086138,320
0,0,25,1200,800,144,1,0,1000,SONSTIGES,0.1,310,310,305,1,SHIM,0,0,P5191_006,3010,SCHUTZFOLIE,7210555,0.126070068,14350510,15.82150786,34.60781855,8.839625861,35.54688418,25
0,0,25,1200,800,144,1,0,1000,SONSTIGES,0.1,508,393,355,12,SWITCH_SEAT_FUNCTION,0,1,P6131_022,2601,MD RE SVS+LBV BF R-CODIERT,9382468,27.95350649,62794614,2858.333454,227.036152,54.9260564,132.8510618,42
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,BREAKTHROUGH_BUFFER,0,0,P5123_007,602,EINSTELLPUFFER FKL DURCHSCHLAG FUER FGS,7348121,0.921663663,10702011,315.4564301,76.59494075,63.62199912,72.97322029,150
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,SCREW,0,0,P6311_001,40,FLACHKOPFSCHRAUBE M6X35-PC-U2-10.9-ZNS3,9907286,0.09307759,10993410,190.7387805,48.60842971,46.42095845,42.60002119,800
0,1,240,2200,1200,1010,0,1,2000,STAHL,240,2200,1200,1010,1,REINFORCEMENT_C_PILLAR,0,0,P4100_027,151,RE VERSTAERKUNG C-S UNTEN,7297102,10.27736031,,37776.39265,944.661743,155.099671,741.371758,200
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,LINE_OIL_COOLER,0,0,P1722_002,40,ZB GETRIEBEOELVORLAUFLTG. THERMOSTAT-SK,7853889,59.32270785,13742310,3959.537591,0,0,0,20
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,SEAL_GUIDE_REAR,0,0,P5112_001,308,SCHOTT HECKENTLUEFTUNG,7419306,3.65953933,21106410,1228.739748,160.571045,504.915162,144.019622,64
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,16,BRACKET_WIPER_SYSTEM_FRONT_BULKHEAD,0,0,P4100_016,112,ZB RE HALTER WISCHANLAGE AUSSEN,7316698,0.333771094,18531411,445.3047249,52.362457,66.984314,26.988282,300
0,0,79,1240,835,999,0,1,100,TIEFZIEHFOLIE ABS,10,800,600,190,6,SHOCK_ABSORBER,0,0,P3130_001,35,ZB LI FEDERBEIN-STOSSD.VO 6ZYL.SPORT,6866599,43.68740397,20748410,44645.24492,216.2159562,277.2559285,708.6697233,6
0,1,450,2000,1200,1510,0,1,400,STAHL,450,2000,1200,1510,1,REINFORCEMENT_B_PILLAR,0,0,P4100_027,151,ZB LI B-SAEULE KPL,7415947,225.5516379,18563110,113591.7822,576.845092,293.225952,1091.618301,21
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,BRACKET,0,0,P1290_001,40,ADAPTERPLATTE DME-TRAEGER MASTER,7857152,2.938783928,15495511,1198.888158,249.5179348,103.088928,98.09492184,20
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,BRACKET_SIDE_PANELING_FRONT,0,0,P5145_008,901,HALTER FUER WARNFACKEL,7044418,0.556294365,50403110,189.1465116,50.77551421,52.51407776,49.65606078,55
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,OPERATING_ROD,0,0,P5121_001,404,ZB RE BETAETIGUNGSSTANGE TV,7428518,0.697803627,23263910,315.5979188,18.049561,52.924988,241.910279,400
1,0,31.3,780,760,820,1,0,500,PAPPE DREIWELLIG,31.3,780,760,820,1,SIDE_WINDOW_DOOR_REAR,0,0,P5135_001,405,LI SEITENSCHEIBE TUER HINTEN,7321063,9.46122809,17849710,41229.39276,659.124878,179.742188,543.27185,145
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,64,SCREW,0,0,P2610_001,45,ASA-SCHRAUBE MIT RIPPVERZ. M10X52 ZNS3,7526322,0.301646964,10922010,556.5399973,0,0,0,350
0,1,444,4000,1200,1760,0,1,333,STAHL,444,4000,1200,1760,1,SIDE_FRAME_OUTSIDE,0,0,P4100_004,150,LI SEITENRAHMEN AUSSEN,7440255,81.70824196,,198721.9274,3473.844879,405.885345,1236.469132,9
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,DEFORMATION_ELEMENT,0,0,P4100_007,206,RE DEFOELEMENT VORN,7297244,1.104858794,14779510,1570.828279,258.056328,41.474854,56.468567,85
0,0,132,1220,835,995,0,1,20,EPP RG60,1.999,1170,790,125,7,DECORATIVE_TRIM_I_PANEL,0,0,P5145_003,710,ZB DEKOR PEARL DKL AKZ.CHR.BFS LICHT RL,9396461,130.2548964,27648710,6912.798788,149.109985,907.158325,87.97522,5
0,0,25,1200,800,144,0,1,20,EPP RG60,0.593,585,395,100,32,DECORATIVE_TRIM_I_PANEL,0,0,P5145_003,710,ZB DEKORBLENDE ALU HEX AKZ.CHROM FS LL,8064699,38.62802922,20970011,1203.505405,92.171021,214.369263,76.992737,6
0,0,78,1240,835,500,0,0,1000,STAHL,78,1240,835,500,1,VACUUM_LINE_BRAKE_DEVICE,0,0,P1166_002,40,ZB BREMSUNTERDRUCK LTG L6 N54 RL FZGS,7566917,24.41906063,17765010,2972.035769,0,0,0,30
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,80,SOCKET,0,0,P6450_002,2003,AUSGLEICHSBUCHSE,9230108,1.196131734,10195910,300.5909755,25.8909061,28.3,28.30138358,500
0,0,80,1240,835,970,0,1,100,KUNSTSTOFF,1,1150,400,400,20,STARTER,0,0,P1241_001,40,ZB STARTER SC70M 12Z I364 SLP LEB,8570849,125.1112415,15486310,50896.67412,212.0000894,189.3268515,200.976402,7
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,SUN_VISOR,0,0,P5116_003,520,LI SONNENBLENDE INDI ALCANTARA SW,8068839,52.04342874,56453110,5862.696289,168.895141,413.614655,69.551331,14
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,PLATE_TRIM_PANEL_A_PILLAR,0,0,P5143_002,520,RE DEFOBLECH AP2/AP3,7332814,3.000698095,14717210,4207.436697,253.680237,91.59668,180.970582,38
0,0,50,840,640,615,0,0,1625,STAHL,50,840,640,615,1,CLAMP_FLOOR_PANEL,0,0,P4100_002,131,RE AKUSTIK SPANGE,7334496,1.678344323,59347210,4858.133939,205.020141,248.316589,91.889948,450
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,BRACKET_CENTRAL_CONTROL_UNITS,0,0,P6135_002,2104,HALTER BDC LL BBG,4813776,42.52128948,58650910,4481.219515,293.852691,120.968017,363.833199,84
0,0,132,1220,835,995,0,1,12,EPP RG60,1.5,790,585,100,18,SIDE_WINDOW_FIXED_TH,0,0,P5135_002,403,ZB LI SEITENSCHEIBE FESTSTEHEND,7355537,30.54827902,16925810,25343.08894,427.168702,211.084229,530.669769,2
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,80,NUT,0,0,P1611_001,33,SECHSKANTMUTTER M8 AUFGE.SCH. D23MM SW15,7381866,0.167012923,10938710,237.7717268,23.0799413,22.81555718,10.46938774,750
0,0,25,1200,800,144,0,1,10,EPP RG60,1.2,585,395,198,16,FRESH_AIR_GRILLE_I_PANEL,0,0,P6422_001,710,FRISCHLUFTGRILL BFS LL PUFFER RANDELRAD,2495432,28.65012416,16828110,2852.236723,163.535034,227.130493,83.417298,10
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,80,SCREW,0,0,P3210_002,3020,ASA-SCHRAUBE M6X12-GEWINDEFO.-10.9-ZNS3,6858058,0.123171645,21727211,79.101548,24.62926312,23.46282903,24.61517122,2
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,RETAINING_BRACKET_MOUNTING_STABILZER,0,0,P3710_011,35,HAKTSTB HA BA106 DH36 TILGER R,6861480,8.468883003,18574710,4682.723448,147.6733436,124.5,118.8007554,15
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,FILLER_PIPE,0,0,P1611_002,33,ZB EFR MKL L US,7365415,78.65992369,56646713,16467.98027,645.6205866,364.747546,743.7989292,32
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,STORAGE_MOBILITY_SYSTEM,0,0,P7110_007,3120,ABLAGE BORDMITTEL,6872424,3.751775609,12503110,2354.471385,249.500488,173.257202,280.220627,60
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,PANELING_TRUNK_SIDE,0,0,P5147_009,902,ZB RE VERKLEIDUNG GPR SA SCHWARZ,7437922,22.79736632,52107010,513.4625252,0,0,0,18
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,BRACKET_EXHAUST_SYSTEM,0,0,P1820_001,40,LU GETRIEBETRAEGER (ME.),7807713,27.92166345,10432410,6950.270241,0,0,0,25
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,BRACKET_EXHAUST_SYSTEM,0,0,P1820_001,40,HALTER NSD PENDELLAGER,8626658,5.885246896,10218014,2529.433251,53.5,152.033676,57.488313,60
1,0,0.8,400,300,200,1,0,350,SONSTIGES,0.8,400,300,200,1,CLIP,0,0,P1712_001,40,LEITUNGSCLIP MODULTRAEGER LINKS GESCH,7607831,1.178193065,10702010,379.8345564,65.929016,35.709106,134.526356,300
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,SUPPORT_FRONT_BULKHEAD_PARTITION_WALL_UNITS_COMPARTMENT,0,0,P4100_016,112,LI VERTIKALABSTUETZUNG STIRNWAND,7330397,3.007242352,50509810,7813.34614,111.494873,170.323654,386.110504,600
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,BEARING_SPRING,0,0,P3353_001,35,"SCHRAUBENFEDER HA 5776N 62,49N/MM",6866766,12.51033332,58670710,31123.03523,143.575928,1276.89331,172.09333,294
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,LINE_INTERIOR_HEAT_EXCHANGER,0,0,P6450_002,2003,ZB LU IWT,6842037,37.06203117,16366711,11018.96089,584.885406,660.154953,208.811523,12
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,COVER_COWL_PANEL,0,0,P5171_022,213,ZB ABDECKUNG WINDLAUF TEIL3 LL,7427847,4.284197384,11252013,3434.444007,414.932794,406.045715,48.812744,152
0,0,50,840,640,615,0,0,1625,STAHL,50,840,640,615,1,PLATE_ENGINE_MOUNT,0,0,P4100_001,110,MUTTERNPLATTE Y-VERSCHRAUBUNG,7421336,2.33454105,11071510,4274.105901,137.979492,13.100006,102,800
0,1,622,4000,1200,1480,0,1,1500,STAHL,622,4000,1200,1480,1,EXHAUST_SYSTEM,0,0,P1830_001,40,ZB ABGASANLAGE F22 N20U0 8HP45,8603922,243.2726628,10218011,283776.8033,2984.511292,955,307.218582,5
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,MOUNTING,0,0,P1290_013,2730,ZB ZUGENTLASTUNG RL BUEGEL UT,9371355,10.12820305,13930510,1499.683856,144.572769,60.398773,48.490052,30
0,1,460,2400,1500,1510,0,1,150,STAHL,460,2400,1500,1510,1,DOOR_REAR_REPLACEMENT,0,0,P4100_009,401,ZB RE TUER TH FUER ERSATZ,7294232,103.5651489,,208923.6909,1047.636597,0,0,10
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,BRACKET,0,0,P1252_001,40,ZB HALTER LK N57 AN WSB,8574802,2.866095733,53936310,729.6517,91.496662,84.22193317,110.3249201,100
0,0,79,1240,835,999,0,1,1000,TIEFZIEHFOLIE ABS,8,1180,780,195,5,STEERING_COLUMN_TOP,0,0,P3230_001,32,ZB ELEKTR LENKSAEULE,6862001,240.5061162,10637210,81193.69979,592.884103,195.110842,287.5817272,6
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,64,BOLT,0,0,P4100_010,601,KUGELGEWINDEBOLZEN,9804726,0.393365584,68403511,282.9055242,28.06046632,35.1896772,24.99698186,700
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,CONTROL_LINE_CAR_FRONT_END,0,0,P3430_004,36,ZB STEUERLEITUNG V. VERBSTCK. Z. THZ HA,6861901,2.933052483,,1843.098478,124.347717,269.951233,305.872543,60
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,REINFORCEMENT_C_PILLAR,0,0,P4100_027,151,RE VERSTAERKUNG C-SAEULE OBEN,7316946,18.0851075,69325310,39871.62328,784.963623,310.547516,653.639771,120
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,COOLANT_LINE,0,0,P1712_001,40,ZB KMLTG VORLAUFROHR ZU AKMK,7856734,15.82604977,16269713,4685.151913,141.334076,369.900848,331.768084,20
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,PROTECTION_FUNCTION,0,0,P8360_004,9,FUSSRAUMWANNE RL,5499,4.123093141,17289510,0,0,0,0,400
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,SHIM_POLE_LICENSE_PLATE,0,0,P5113_018,301,ZB KENNZEICHENUNTERLAGE US JAPAN,7385332,7.398606873,15067010,2761.487287,64.481995,315.67334,160.860183,15
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,GUIDE_FRONT,0,0,P5111_001,301,LI FUEHRUNG SEITENWAND OBERTEIL,7428995,0.794712301,11460913,206.0424956,77.547348,46.920227,85.809906,200
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,ADAPTER_DOOR_PANELING_FRONT,0,0,P5141_001,406,RE DISTANZRING LAUTSPRECHER TUER VOR,7354752,2.867022064,12273717,1352.656517,137.143006,53.738403,134.37857,46
0,0,90,1240,840,675,0,0,2000,STAHL,90,1240,840,675,1,COWL_PANEL_TOP,0,0,P4100_005,150,WINDLAUF OBEN,7434625,4.487055764,,15710.83461,205.366699,1069.851806,76.517334,510
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,TRIM_PANEL_SEAT_ROW_1,0,0,P5210_003,810,MD LI BLENDE ADAPTER HINTEN CC RL SCHWAR,7457291,27.68885585,60829010,896.1068706,0,0,0,81
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,TEMPERATURE_SENSOR_WATER_OIL,0,0,P1362_005,40,"TEMPERATURFUEHLER WASSER, GECLIPST",1433077,3.167151223,13632610,299.5000316,94.91696456,67.69738756,89.38358254,450
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,SI_FLOOR,0,0,P5148_007,901,RE SI TUERKABELBAUM A-SAEULE,7418074,1.29417673,17628710,786.0186405,99.99997,22.700012,128.5,71
0,0,25,1200,800,144,0,1,15,EPP RG60,0.65,585,395,110,32,CENTRAL_CONTROL_PANEL,0,1,P6582_002,2606,ZBE-06TC LACK FRONT TOUCH CHROM,6844224,74.22207222,19226310,3165.476568,150.3902737,91.52333058,93.61809265,20
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,LAMBDA_PROBE,0,0,P1178_001,40,"ZB LSU 4.9, L=960,GR,KURZ,M.AL-SCHUTZ.75",7586693,76.93628374,10213510,2483.463829,0,0,0,30
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,INSERT_FOOTWELL_REAR,0,0,P5147_002,901,RE EINLEGER FUSSRAUM HINTEN,7323660,5.486925654,22259710,2926.473251,521.102295,501.274582,35,60
0,0,80,1240,835,970,0,1,20,KUNSTSTOFF,3.33,750,566,352,4,COVER_SEALING_SYSTEM_HOOD,0,0,P5176_009,601,LI ABDECKUNG MOTORRAUM SEITLICH,7349603,4.651586122,74850613,4818.634453,554.610611,577.852844,91.738281,20
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,COVER_OIL_PAN,0,0,P1113_001,40,SCHUTZKAPPE         GUMMI,7573670,0.420502668,62440410,125.8530567,23.80920401,43.007755,43.016769,200
0,0,78,1240,835,500,0,0,1000,STAHL,78,1240,835,500,1,LINE_OIL_COOLER,0,0,P1722_002,40,LU ZB GETRIEBEOELKUEHL.LTG. N55 RWD,7604982,33.19759918,14089210,4867.692207,1080.274537,239.419082,287.857945,30
0,0,25,1200,800,144,0,1,12,KUNSTSTOFF,4.8,790,595,280,6,REAR_LIGHT_SIDE_PANEL,0,1,P6321_001,2524,ZB LI HECKLEUCHTE HIGH US,7297511,36.36706264,18319310,19765.79501,235.270508,238.398468,322.235565,4
0,0,80,1240,835,970,0,0,1000,STAHL,80,1240,835,970,1,ENGINE_COVER,0,0,P1114_003,40,AKUSTIKABDECKUNG OELWANNE B5X G2XG0X RWD,8587549,25.45370394,54703011,7697.602404,649.297485,364.6087953,194.6908726,75
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,1.66,594,396,147,24,SIGNAL_HORN,0,0,P6133_001,2520,ZB FANFARE HOCHTON MECHANISCH US,7407778,12.3127001,22823913,4368.562598,186.178955,252.397094,113.654205,20
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,ONBOARD_DOCUMENT_FOLDER,0,0,P0140_001,701,BORDPAPIERTASCHE M-ANTHRAZIT,8049984,45.94394874,10701010,4421.738975,0,0,0,30
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,JOINT_SEAL_DOOR_FRONT,0,0,P5176_005,403,LI FUGENDICHTUNG EINSTIEG TV,7416353,12.68739142,18068510,2272.628802,1063.190308,29.094238,55.542559,30
0,0,38,1235,835,967,0,0,300,KUNSTSTOFF,38,1235,835,967,1,MOUNTING_OPENING_ASSISTANCE_STF_REAR,0,0,P5112_001,308,AUFNAHME OEFFNUNGSHILFE COOPER S,7423120,12.45626449,11412910,6109.433785,97.514893,816.368592,109.929562,24
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,CLIP,0,0,P7110_007,36,BREMSLEITUNGSCLIP 1FACH,6855500,0.100035311,14245011,47.30497246,27.84997688,24.99035323,27.36747555,2
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.56,297,198,147,96,CLIP,0,0,P5123_002,602,HALTECLIP,7566122,0.059979215,11455410,31.67717582,18.33642555,20.84000611,18.98720463,2
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,0.94,396,297,147,48,REINFORCEMENT_A_PILLAR,0,0,P4100_027,151,LI CRASHVERSTAERKUNG A-SAEULE HINTEN,7378875,2.103865559,20343410,4416.462537,269.792694,105.865784,220.33741,38
0,0,0.56,297,198,147,0,0,20,KUNSTSTOFF,0.56,297,198,147,1,SCREW,0,0,P3242_001,40,ASA-SCHRAUBE M8X30-8.8-ZNS3,9903926,0.206722016,10922012,220.9235289,38.20277432,38.20002365,17.75839047,800
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,3.42,594,396,280,12,SEAL_MIRROR_TRIANGLE,0,0,P5133_007,403,RE ABDICHTUNG SPIEGELDREICK AUSSEN,7297254,3.63293796,24024010,300.9628013,263.336731,125.513977,363.086975,24
0,0,25,1200,800,144,0,0,20,KUNSTSTOFF,4,794,596,213,8,RECESS_COVER_INSIDE_REAR,0,0,P5113_002,403,LI ABDICHTUNG SCHLIESSBLECH B-SAEULE TH,7336037,1.410346292,24024010,31.50246036,95.167725,66.376892,118.86438,500
0,0,25,1200,800,144,0,1,15,EPP RG60,2,790,585,124,14,TRIM_PANEL_ENTRANCE,0,0,P5147_005,403,ZB BLENDE EINSTIEG TV V12 BELEUCHTET,7412231,51.04029064,10073010,3333.366238,564.2126609,140.9356542,106.0407161,20
1,0,0.1,534,357,242,1,0,1000,SONSTIGES,0.1,534,357,242,1,SPRING_MOUNT,0,0,P3350_001,35,FEDERUNTERLAGE HINTEN UNTEN,6852467,0.610285363,14874269,552.89993,116.8581052,117.4802662,46.56435703,300
